"","council","lat","long","artist","title","location","year","url","img","yearrange","historic"
"529","South Dublin County Council",53.276717,-6.330873,"Fiona Murphy","Flower Power","St Colmcille's GAA pitches,",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/fiona-murphy","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e27216cd028819c66d0c0ff_Flower%20Power%20by%20Fiona%20Murphy%202.jpg","2019",0
"530","Dublin City Council",53.342416,-6.347472,"Hannagh Mc Donagh","Face","St Michaels School, Kylemore Road, Ballyfermot, Dublin",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/hannagh-mc-donagh","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2f1076517d6413902618a1_Face%20by%20Hannagh%20Mc%20Donagh%20-%202017%20-%203.jpg","2017",0
"531","Dublin City Council",53.342416,-6.347472,"Geraldine Lane","Enjoy yourself","St Michaels School, Kylemore Road, Ballyfermot,Dublin.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/geraldine-lane","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9aa4483ff84ac57f0747d7_Enjoy%20Yourself%20by%20Geraldine%20Lane%20-%20DCC%20-%202020%20(13).jpg","2020",0
"532","Dublin City Council",53.367487,-6.272603,"Mandy Leeson","Hello Cabra","Church of the Most Precious Blood, Faussagh Avenue, Cabra West, Dublin 7.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/mandy-leeson-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9ac8485da0be883396e649_Hello%20Cabra%20by%20Mandy%20Leeson%20-%20DCC%20-%202020%20(10).jpg","2020",0
"533","South Dublin County Council",53.310097,-6.32562,"Jessica Hayes","Nanny's Church","St Peterâ€™s Road / Limekiln Lane, Walkinstown, Dublin 12â",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/jessica-hayes-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e274e189d8b8e79ee36e38a_Nanny%E2%80%99s%20Church%20by%20Jessica%20Hayes%202.jpg","2019",0
"534","Sandyford Business Improvement District",53.279415,-6.211002,"Denis Prelevic","Nature Geometry","St Raphaela's Road/Blackthorn Avenue, Sandyford, Dublin.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/denis-prelevic-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9ffd649818100eff0208c2_Nature%20Geometry%E2%80%99%20by%20Eye%20Create%20Lines%20%E2%80%93%20BID%20-%202020%20(2).jpg","2020",0
"535","Fingal County Council",53.422731,-6.134645,"Alexandra Casique","A Reminder","St. Marnock's National School, Strand Road, Burrow, Portmarnock, Co. Dublin.",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/alexandra-casique","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1f5ee006261457055241d5_A%20Reminder%20by%20Alexandra%20Casique.jpg","2018",0
"536","Dun Laoghaire Rathdown County Council",53.292387,-6.135923,"Juliette O'Brien","A Bird in the Hand","St. Michaelâ€™s Church, Marine Road, DÃºn Laoghaire, Dublin.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/juliette-obrien-8","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9304e6cc8f4475284d19bd_A%20Bird%20in%20The%20Hand%20by%20Juliette%20O%27Brien%20-%20DLR%20-%202020%20(2).jpg","2020",0
"537","South Dublin County Council",53.349402,-6.45024,"Juliette O'Brien","After the Storm","St. Patrick's Church Esker, Lucan, Dublin.",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/juliette-obrien-5","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e22340696a0bc51c27e9313_After%20the%20Storm%20by%20Juliette%20O%20Brien%203.jpg","2019",0
"538","Dun Laoghaire Rathdown County Council",53.252587,-6.213131,"Sinead Tyner","The Nut Job","St. Patricks Park, Enniskerry Road, Stepaside, Dublin 18.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/sinead-tyner-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f931e72940d657c2aaeff98_%E2%80%98The%20Nut%20Job%E2%80%99%20by%20Sinead%20Tyner%20-%20DLR%20-%202020%20(3).jpg","2020",0
"539","Dublin City Council",53.317686,-6.209722,"Kate Kavanagh","Butterflies","St. Vincent's Private Hospital, Merrion Road, Dublin 4",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/kate-kavanagh-4","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9ab5582514674132c61359_Butterflies%20by%20Kate%20Kavanagh%20%E2%80%93%20DCC%20%E2%80%93%202020%20(2).jpg","2020",0
"540","Fingal County Council",53.404159,-6.301763,"Aoife Flynn Fallon","Inevitable","St.Margarets Road, Meakstown, County Dublin",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/aoife-flynn-fallon","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1f6acb9eee09a8c0609061_Inevitable%20by%20Aoife%20Flynn%20Fallon%203.jpg","2018",0
"541","Dun Laoghaire Rathdown County Council",53.289341,-6.195108,"New Horizons Day Centre","Stillorgan Through The Years","Stillorgan Park Road, Stillorgan Road, Stillorgan, Dublin.",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/new-horizons","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/61683ec639dd35daedfbbb06_%E2%80%98Stillorgan%20Through%20The%20Years%E2%80%99%20by%20New%20Horizons%20Day%20Centre%20(1).jpg","2021",0
"542","Dun Laoghaire Rathdown County Council",53.235491,-6.126343,"Nicholas Henihan, Edgar Henihan","The Humpback","Stonebridge Road, Shanganagh Road, Shankill, Dublin.",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/nicholashenihan-edgarhenihan-ed-case","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2db5332ca1f75dfc107038_The%20Humpback%20by%20Nicholas%20Henihan%2C%20Edgar%20Henihan%202.jpg","2018",0
"543","Dublin City Council",53.336901,-6.306826,"Claire Blackwell","The Drimnagh Swim","Suir Road LUAS Stop, Drimnagh.",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/clare-blackwell","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2a191709623909a83aadb9_The%20Drimnagh%20Swim%20by%20Clare%20Blackwell.jpg","2018",0
"544","Dublin City Council",53.367487,-6.272603,"Anna & Isobel Mahon","Glasnevin Tarot","Prospect Avenue, Glasnevin, Dublin 5",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/anna-isobel-mahon","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9aaa4b441c9a8bcecdc0e0_Glasnevin%20Tarot%20by%20Anna%20Mahon%20%26%20Isobel%20Mahon%20%E2%80%93%20DCC%20-%202020%20Select%207.jpg","2020",0
"545","Dublin City Council",53.367487,-6.272603,"Jan Sanchez","Rustic Blues","Prospect Avenue, Glasnven, Dublin 5",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/jan-sanchez","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e332c11c4d8439e4979833d_Rustic%20Blues%20by%20Jan%20Sanchez%202017%202.jpg","2017 - 2020",1
"546","Dublin City Council",53.367546,-6.255429,"Fernanda Carolina De Oliveira","Ocean Flowers","Botanic Ave/Drumcondra Rd, Drumcondra, Dublin 9",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/fernanda-carolina-de-oliveira","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2d9cc22ca1f754040f8156_Ocean%20Flower%20by%20Fernanda%20Carolina%20De%20Oliveira%20(1).jpg","2016 - 2019",1
"547","Dublin City Council",53.325789,-6.296707,"Mairead Doyle","Singing in the Rain","Sundrive Road, Clogher Road, Dublin 12",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/mairead-doyle-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2b310c6313e25815890ad2_Singing%20in%20the%20Rain%20by%20Mairead%20Doyle%20(3).jpg","2018",0
"548","Dublin City Council",53.330037,-6.298305,"John Hoban","Peace & Love","Sundrive Road, Crumlin Road, Dublin 12",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/john-hoban","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2f1959ffa5eabbc7275113_Peace%20%26%20Love%20by%20John%20Hoban%20-%202017%20-%203.jpg","2017 - 2021",1
"549","Dublin City Council",53.330292,-6.297777,"Sophie Carroll Hunt","Snack Time","Sundrive Road, Crumlin Road, Dublin 12",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/sophie-carroll-hunt","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/6172c503ef59b117300d4103_Snack%20Time%20by%20Sophie%20Carroll%20Hunt%20(1).jpg","2021",0
"550","Dublin City Council",53.324333,-6.295909,"Aine Macken","One of our own","Sundrive Road, Stannaway, Crumlin, Dublin 12",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/aine-macken-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f986253f0a04964ccc479f5_On%20of%20our%20own%20by%20Aine%20Macken%20%E2%80%93%20DCC%20-%202020%20(1).jpg","2020",0
"551","Dublin City Council",53.324457,-6.295952,"Jo May","Parkiological Dig","Sundrive Road, Stannaway, Dublin 12",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/jo-may","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/6171ac96baed2ae77ed74a2b_Parkiological%20Dig%20by%20Jo%20May%20(10).jpg","2021",0
"552","Fingal County Council",53.389393,-6.110795,"Lorcan Murphy","Electric School of Fish","Sutton Cross, Burrow, Sutton, Dublin",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/lorcan-murphy-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e24a9e8992bfa8fdd2f21c6_Eclectic%20electric%20School%20of%20Fish%20by%20Lorcan%20Murphy%202.jpg","2018",0
"553","Fingal County Council",53.388097,-6.129073,"Daniela Monza","Irish Sea Underwater","Sutton Road, Dublin Road",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/daniela-monza","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e24c17fcc9ad7047f4b51db_Irish%20Sea%20Underwater%20by%20Daniela%20Monza.jpg","2018 - 2020",1
"554","Dublin City Council",53.38245,-6.244557,"Alessandra Ravida","Still on the Yellow Brick Road","Swords Road/Collins Ave (Outbound), Whitehall, Dublin 5",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/alessandra-ravid","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1f5d969eee099bf6601c49_Still%20on%20the%20Yellow%20Brick%20Road%20By%20Alessandra%20Ravida%20%20(6).jpg","2016 - 2021",1
"555","Dublin City Council",53.3822,-6.244413,"Liam Robinson","Colm Meaney","Swords Road/Collins Avenue, Whitehall, Dublin 5",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/liam-robinson","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/6170030460c1487cda862768_Colm%20Meaney%20by%20Liam%20Robinson%202021%20(3).jpg","2021",0
"556","Dublin City Council",53.36813,-6.303748,"Jessica Hayes","Thomas Dudley","Ratoath Road - St Johns Park - Cabra - Dublin 7",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/jessica-hayes","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e274fad8e5e9e7fe427c387_Thomas%20Dudley%20by%20Jessica%20Hayes%202.jpg","2019",0
"557","South Dublin County Council",53.284434,-6.375438,"John Hoban","Shamrock Rovers","Tallaght Stadium, Tallaght, Dublin 24.",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/john-hoban-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2f16b35fd72a8f25712129_Starry%20Night%20at%20Tallaght%20Stadium%20by%20John%20Hoban.jpg","2019",0
"558","Dublin City Council",53.346749,-6.255099,"Andrew McCarthy","The Big Fellow","Tara Street, Dublin 2.",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/andrew-mccarthy-2019","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e171569fb9c03a56913f280_The%20Big%20Fellow%20by%20Andrew%20McCarthy%205%20SQ.jpg","2019",0
"559","Dublin City Council",53.346749,-6.255099,"David Flynn","Return of the Usher","Tara Street, Dublin 2.",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/david-flynn","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2d978786f4170cc921ad99_Return%20of%20the%20Usher%20by%20David%20Flynn%20(2).jpg","2016 - 2019",1
"560","Dublin City Council",53.347409,-6.254959,"Jordana Gomez + Rodrigo Alonso","Feelings for the non-given kisses","Tara Street/Georges Quay",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/jordana-gomez-rodrigo-alonso","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2da4738c2b17be1cc43e53_Feelings%20for%20the%20Non-Given%20Kisses%20by%20Jordana%20Gomez%20%26%20Rodrigo%20Alonso%20(1).jpg","2016",0
"561","Dublin City Council",53.370324,-6.268451,"Anna Mahon & Isobel Mahon","Alice in Wonderland","St Mobhi Road/Fairfield Road, Dublin 5.",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/anna-mahon","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/617032ae4f9cf88984d5f2f6_Alice%20in%20Glasnevin%20by%20Isobel%20%26%20Anna%20Mahon%20(1).jpg","2021",0
"562","Dublin City Council",53.310466,-6.289771,"Nessa Darcy","Rove Beetle","Templeogue Road, Terenure Road, Terenure, Dublin 6.",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/nessa-darcy","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e354d3b9615a2fbe86f40b4_Rove%20Beetle%20by%20Nessa%20Darcy%20-%202017%20-%201%20.jpg","2017",0
"563","South Dublin County Council",53.299528,-6.3004,"Kate Kavanagh","Dodder Labyrinth","Templeogue Templeville, Templeogue, Dublin 6.",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/kate-kavanagh-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2723d94ce2e4300066a3db_Dodder%20Labyrinth%20by%20Kate%20Kavanagh%203.jpg","2018",0
"564","South Dublin County Council",53.29964,-6.300385,"Daniel Rodriguez Castro","Marathon","Templeville Road,Templogue, Dublin",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/danielrodriguezcastro","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/6169618e0eae69a5b36d530d_MARATHON%20by%20Daniel%20Rodr%C3%ADguez%20Castro%20%20(6).jpg","2021",0
"565","South Dublin County Council",53.301519,-6.305281,"Sarah Freeman","Wildlife in the Suburbs","Templeville Road,Templogue, Dublin",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/sarah-freeman","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2733a816b6d1c232028385_Wildlife%20in%20the%20Suburbs%20by%20Sarah%20Freeman%204.jpg","2018 - 2021",1
"566","South Dublin County Council",53.304561,-6.315227,"Shauna Moggan","Le Cheile","Templeville/Glendown, Templeogue Village, Dublin.",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/shauna-moggan-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/616afa707bc48df78b67bf96_Le%20Ch%C3%A9ile%20by%20Shauna%20Moggan%20(6).jpg","2021",0
"567","South Dublin County Council",53.304561,-6.315227,"Lynne O'Callaghan","Dedication doesn't have an off season","Templeville/Glendown, Templeogue, Dublin",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/lynne-ocallaghan","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2730a06f517b4bb6ad78a2_Dedication%20doesn_t%20have%20an%20Off%20Season%20by%20Lynne%20O_Callaghan.jpg","2018 - 2019",1
"568","Dublin City Council",53.303778,-6.294179,"Joanna Murphy","Strive","Terenure College, Dublin 6",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/joanna-murphy","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e3333dd4b445e0b5169cc6b_Strive%20by%20Joanne%20Murphy%202017%201.jpg","2017",0
"569","Dublin City Council",53.309523,-6.284712,"Roisin Sheehy","Einini","Terenure Place, Terenure, Dublin 2",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/roisin-sheehy","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/6172c1e753ba36dff679caf4_%C3%89in%C3%ADn%C3%AD%20by%20Roisin%20Sheehy%20(2).jpg","2021",0
"570","Dublin City Council",53.337645,-6.251471,"Garret Monahan","Brighten a Dark Day","Terenure Road North, Terenure, Dublin 6",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/garret-monahan","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e28a3872ed18d7313ad6b50_Brighten%20a%20Dark%20Day%20by%20Garret%20Monahan%202.jpg","2019",0
"571","Dublin City Council",53.311792,-6.282711,"Mickey Shu-Ting Chan","Mime in the box","Terenure Road North/Templeogue Road, Terenure, Dublin 6W.",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/mickey-shu-ting-chan","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e305b15b0d9b067d202b190_Mime%20in%20the%20Box%20By%20Mickey%20Shu-Ting%20Chan%20%20(20)%20-%20DC.jpg","2016",0
"572","Dublin City Council",53.31181,-6.274631,"Maria Castillo","I'll be the wings that keep your heart in the clouds","Terenure Road North/Terenure Road East, Terenure, Dublin 6W",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/maria-castillo","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2db3738c2b17bc27c55496_I%27ll%20be%20the%20Wings%20that%20Keep%20your%20Heart%20in%20the%20Cloud%27%20by%20Maria%20Castillo%20Viveros%20-%202017%20-%201.jpg","2016",0
"573","Dublin City Council",53.309708,-6.283676,"Charlene Potts","Illuminated Dreams","Terenure Village, Dublin 6W",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/charlene-potts","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2b2e1ae8da5afa3227e85e_Illuminated%20Dreams%20by%20Charlene%20Potts%204.jpg","2018",0
"574","South Dublin County Council",53.353692,-6.367939,"Andrew McCarthy","Safe Home","The Oval' Palmerstown, Dublin 14",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/andrew-mccarthy","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1758e16613d56defe599e5_Safe_Home_by_Andrew_Mc_Carthy%C2%A02.jpg","2018",0
"575","Dublin City Council",53.343146,-6.276121,"Eva Kelly","Cycling Colour through the City","Thomas Street - St Augustine Street, Dublin 8",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/eva-kelly-4","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1f8f8d00cbaab1aab05b69_Cycling%20Colour%20through%20the%20City%20by%20Eva%20Kelly%208.jpg","2018",0
"576","Dublin City Council",53.342763,-6.279211,"Meagan Hyland","The Heart of the Liberties","Thomas Street, Meath Street. Dublin 8.",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/meagan-hyland","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2f20fbfab0933b96c73c85_The%20Heart%20of%20Liberities%20by%20Meagan%20Hyland%20-%202016%20-%202.jpg","2017",0
"577","Fingal County Council",53.383192,-6.060689,"Niall O'Loughlin","Plant Life","Thormanby Road, Howth, County Dublin.",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/niall-oloughlin","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e25b7945cbbd6405f29ed71_Plantlife%20by%20Niall%20O_Lochlainn.jpg","2018",0
"578","Dublin City Council",53.341776,-6.227908,"Alison O'Grady","Alright me aul flower","Thorncastle Street - Ringsend - Dublin 4",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/alison-ogrady","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1f5f689eee0950ed60230d_Alright%20me%20aul%20flower%20by%20Alison%20O%E2%80%99Grady%20(2)%20-%20DC.jpg","2016 - 2021",1
"579","Dublin City Council",53.341776,-6.227908,"Clodagh McKenna","The Letter","Thorncastle Street - Ringsend - Dublin 4",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/clodagh-mckenna","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/61716fbf57a1742cb24e496d_The%20Letter%20by%20Clodagh%20Mckenna%20(8).jpg","2021",0
"580","Dublin City Council",53.379533,-6.288296,"Greta O'Brien","Natural Growth","Tolka Valley Road/Finglas Road, Finglas, Dublin 11.",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/greta-obrien","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/617038ebe68d7a2b5173d54a_Natural%20Growth%20by%20Greta%20O%E2%80%99Brien%20%20(1).jpg","2021",0
"581","Dublin City Council",53.391104,-6.168427,"Christine Browne","Fetch the Engine","Tonlegee Road - Kilbarrack Fire Station - Dublin 5",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/christine-browne","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e24ba1e992bfa843b2fc4a4_Fetch%20the%20Engine%205.jpg","2019",0
